Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
dolnoœl¹skie;Wa³brzych;23;2,08;3;0;3;t0265
kujawsko-pomorskie;aleksandrowski;18;3,27;0;0;0;t0401
kujawsko-pomorskie;brodnicki;32;4,04;1;1;0;t0402
kujawsko-pomorskie;bydgoski;66;5,53;2;1;1;t0403
kujawsko-pomorskie;che³miñski;34;6,56;0;0;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;11;2,45;0;0;0;t0405
kujawsko-pomorskie;grudzi¹dzki;22;5,47;0;0;0;t0406
kujawsko-pomorskie;inowroc³awski;71;4,46;0;0;0;t0407
kujawsko-pomorskie;lipnowski;21;3,2;1;1;0;t0408
kujawsko-pomorskie;mogileñski;5;1,1;0;0;0;t0409
kujawsko-pomorskie;nakielski;46;5,33;1;0;1;t0410
kujawsko-pomorskie;radziejowski;75;18,65;1;0;1;t0411
kujawsko-pomorskie;rypiñski;3;0,69;0;0;0;t0412
kujawsko-pomorskie;sêpoleñski;14;3,42;0;0;0;t0413
kujawsko-pomorskie;œwiecki;61;6,17;0;0;0;t0414
kujawsko-pomorskie;toruñski;63;5,78;0;0;0;t0415
kujawsko-pomorskie;tucholski;26;5,38;1;1;0;t0416
kujawsko-pomorskie;w¹brzeski;16;4,69;0;0;0;t0417
kujawsko-pomorskie;w³oc³awski;25;2,91;0;0;0;t0418
kujawsko-pomorskie;¿niñski;38;5,42;0;0;0;t0419
kujawsko-pomorskie;Bydgoszcz;215;6,2;3;3;0;t0461
kujawsko-pomorskie;Grudzi¹dz;59;6,27;0;0;0;t0462
kujawsko-pomorskie;Toruñ;103;5,12;3;2;1;t0463
kujawsko-pomorskie;W³oc³awek;67;6,13;1;1;0;t0464
lubelskie;bialski;47;4,26;4;1;3;t0601
lubelskie;bi³gorajski;10;0,99;2;0;2;t0602
lubelskie;che³mski;48;6,17;3;3;0;t0603
lubelskie;hrubieszowski;13;2,08;3;1;2;t0604
lubelskie;janowski;6;1,32;5;0;5;t0605
lubelskie;krasnostawski;22;3,5;4;1;3;t0606
lubelskie;kraœnicki;54;5,68;1;0;1;t0607
lubelskie;lubartowski;33;3,74;2;1;1;t0608
lubelskie;lubelski;51;3,27;2;1;1;t0609
lubelskie;³êczyñski;16;2,79;0;0;0;t0610
lubelskie;³ukowski;22;2,06;1;0;1;t0611
lubelskie;opolski;14;2,37;2;0;2;t0612
lubelskie;parczewski;33;9,54;2;2;0;t0613
lubelskie;pu³awski;35;3,1;1;0;1;t0614
lubelskie;radzyñski;18;3,07;0;0;0;t0615
lubelskie;rycki;12;2,15;0;0;0;t0616
lubelskie;œwidnicki;43;5,99;2;0;2;t0617
lubelskie;tomaszowski;5;0,61;0;0;0;t0618
lubelskie;w³odawski;17;4,45;1;0;1;t0619
lubelskie;zamojski;20;1,89;0;0;0;t0620
lubelskie;Bia³a Podlaska;32;5,59;2;1;1;t0661
lubelskie;Che³m;55;8,93;2;2;0;t0662
lubelskie;Lublin;112;3,3;9;1;8;t0663
lubelskie;Zamoœæ;10;1,58;0;0;0;t0664
lubuskie;gorzowski;31;4,3;0;0;0;t0801
lubuskie;kroœnieñski;10;1,83;0;0;0;t0802
lubuskie;miêdzyrzecki;29;5,05;0;0;0;t0803
lubuskie;nowosolski;23;2,67;2;1;1;t0804
lubuskie;s³ubicki;19;4,05;1;0;1;t0805
lubuskie;strzelecko-drezdenecki;16;3,27;0;0;0;t0806
lubuskie;sulêciñski;13;3,7;2;2;0;t0807
lubuskie;œwiebodziñski;21;3,77;0;0;0;t0808
lubuskie;zielonogórski;17;2,25;0;0;0;t0809
lubuskie;¿agañski;19;2,42;5;0;5;t0810
lubuskie;¿arski;27;2,82;0;0;0;t0811
lubuskie;wschowski;10;2,58;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;63;5,11;4;1;3;t0861
lubuskie;Zielona Góra;41;2,9;2;0;2;t0862
³ódzkie;be³chatowski;28;2,48;0;0;0;t1001
³ódzkie;kutnowski;32;3,33;1;0;1;t1002
³ódzkie;³aski;9;1,81;1;1;0;t1003
³ódzkie;³êczycki;29;5,85;0;0;0;t1004
³ódzkie;³owicki;24;3,08;1;0;1;t1005
³ódzkie;³ódzki wschodni;30;4,14;0;0;0;t1006
³ódzkie;opoczyñski;4;0,53;0;0;0;t1007
³ódzkie;pabianicki;54;4,53;8;0;8;t1008
³ódzkie;pajêczañski;7;1,37;2;0;2;t1009
³ódzkie;piotrkowski;7;0,77;0;0;0;t1010
³ódzkie;poddêbicki;55;13,4;0;0;0;t1011
³ódzkie;radomszczañski;19;1,69;1;0;1;t1012
³ódzkie;rawski;6;1,24;0;0;0;t1013
³ódzkie;sieradzki;80;6,82;5;2;3;t1014
³ódzkie;skierniewicki;14;3,67;2;1;1;t1015
³ódzkie;tomaszowski;27;2,32;4;0;4;t1016
³ódzkie;wieluñski;11;1,45;0;0;0;t1017
³ódzkie;wieruszowski;5;1,19;0;0;0;t1018
³ódzkie;zduñskowolski;13;1,96;0;0;0;t1019
³ódzkie;zgierski;73;4,39;12;1;11;t1020
³ódzkie;brzeziñski;6;1,95;1;0;1;t1021
³ódzkie;£ódŸ;333;4,92;0;0;0;t1061
³ódzkie;Piotrków Trybunalski;19;2,61;0;0;0;t1062
³ódzkie;Skierniewice;12;2,5;6;0;6;t1063
ma³opolskie;bocheñski;17;1,59;1;1;0;t1201
ma³opolskie;brzeski;17;1,83;0;0;0;t1202
ma³opolskie;chrzanowski;21;1,69;0;0;0;t1203
ma³opolskie;d¹browski;11;1,86;0;0;0;t1204
ma³opolskie;gorlicki;25;2,3;0;0;0;t1205
ma³opolskie;krakowski;59;2,1;3;3;0;t1206
ma³opolskie;limanowski;10;0,76;0;0;0;t1207
ma³opolskie;miechowski;4;0,82;2;2;0;t1208
ma³opolskie;myœlenicki;17;1,33;1;0;1;t1209
ma³opolskie;nowos¹decki;26;1,2;2;2;0;t1210
ma³opolskie;nowotarski;14;0,73;2;0;2;t1211
ma³opolskie;olkuski;14;1,26;6;0;6;t1212
ma³opolskie;oœwiêcimski;23;1,5;3;0;3;t1213
ma³opolskie;proszowicki;3;0,7;0;0;0;t1214
ma³opolskie;suski;15;1,78;0;0;0;t1215
ma³opolskie;tarnowski;18;0,89;0;0;0;t1216
ma³opolskie;tatrzañski;8;1,17;0;0;0;t1217
ma³opolskie;wadowicki;30;1,88;2;0;2;t1218
ma³opolskie;wielicki;19;1,46;2;0;2;t1219
ma³opolskie;Kraków;151;1,93;9;7;2;t1261
ma³opolskie;Nowy S¹cz;13;1,55;2;1;1;t1262
ma³opolskie;Tarnów;33;3,05;0;0;0;t1263
mazowieckie;bia³obrzeski;5;1,5;0;0;0;t1401
mazowieckie;ciechanowski;15;1,68;0;0;0;t1402
mazowieckie;garwoliñski;14;1,29;1;0;1;t1403
mazowieckie;gostyniñski;7;1,56;1;0;1;t1404
mazowieckie;grodziski;31;3,21;3;2;1;t1405
mazowieckie;grójecki;24;2,44;0;0;0;t1406
mazowieckie;kozienicki;11;1,84;1;1;0;t1407
mazowieckie;legionowski;28;2,35;0;0;0;t1408
mazowieckie;lipski;0;0;1;1;0;t1409
mazowieckie;³osicki;7;2,28;1;0;1;t1410
mazowieckie;makowski;7;1,57;0;0;0;t1411
mazowieckie;miñski;51;3,29;1;0;1;t1412
mazowieckie;m³awski;17;2,35;3;0;3;t1413
mazowieckie;nowodworski;42;5,29;1;0;1;t1414
mazowieckie;ostro³êcki;5;0,56;1;0;1;t1415
mazowieckie;ostrowski;20;2,77;0;0;0;t1416
mazowieckie;otwocki;40;3,21;1;0;1;t1417
mazowieckie;piaseczyñski;108;5,7;1;0;1;t1418
mazowieckie;p³ocki;43;3,88;1;0;1;t1419
mazowieckie;p³oñski;21;2,42;0;0;0;t1420
mazowieckie;pruszkowski;56;3,36;0;0;0;t1421
mazowieckie;przasnyski;13;2,48;1;0;1;t1422
mazowieckie;przysuski;3;0,73;0;0;0;t1423
mazowieckie;pu³tuski;10;1,93;0;0;0;t1424
mazowieckie;radomski;33;2,17;0;0;0;t1425
mazowieckie;siedlecki;21;2,58;2;0;2;t1426
mazowieckie;sierpecki;11;2,13;1;0;1;t1427
mazowieckie;sochaczewski;23;2,71;0;0;0;t1428
mazowieckie;soko³owski;11;2,05;0;0;0;t1429
mazowieckie;szyd³owiecki;5;1,26;1;0;1;t1430
mazowieckie;warszawski zachodni;31;2,59;1;0;1;t1432
mazowieckie;wêgrowski;14;2,13;0;0;0;t1433
mazowieckie;wo³omiñski;81;3,22;0;0;0;t1434
mazowieckie;wyszkowski;5;0,67;1;0;1;t1435
mazowieckie;zwoleñski;10;2,78;0;0;0;t1436
mazowieckie;¿uromiñski;9;2,35;2;0;2;t1437
mazowieckie;¿yrardowski;39;5,16;0;0;0;t1438
mazowieckie;Ostro³êka;2;0,39;1;0;1;t1461
mazowieckie;P³ock;41;3,45;1;0;1;t1462
mazowieckie;Radom;51;2,42;2;1;1;t1463
mazowieckie;Siedlce;25;3,19;1;0;1;t1464
mazowieckie;Warszawa;584;3,26;14;0;14;t1465
opolskie;brzeski;36;4,02;2;0;2;t1601
opolskie;g³ubczycki;15;3,31;1;0;1;t1602
opolskie;kêdzierzyñsko-kozielski;29;3,1;4;0;4;t1603
opolskie;kluczborski;43;6,59;2;0;2;t1604
opolskie;krapkowicki;29;4,56;8;1;7;t1605
opolskie;namys³owski;9;2,11;0;0;0;t1606
opolskie;nyski;33;2,43;0;0;0;t1607
opolskie;oleski;16;2,49;4;0;4;t1608
opolskie;opolski;46;3,72;0;0;0;t1609
opolskie;prudnicki;7;1,27;0;0;0;t1610
opolskie;strzelecki;36;4,85;1;0;1;t1611
opolskie;Opole;60;4,69;1;0;1;t1661
podkarpackie;bieszczadzki;2;0,93;1;1;0;t1801
podkarpackie;brzozowski;4;0,61;0;0;0;t1802
podkarpackie;dêbicki;12;0,89;2;0;2;t1803
podkarpackie;jaros³awski;11;0,92;1;1;0;t1804
podkarpackie;jasielski;9;0,79;1;0;1;t1805
podkarpackie;kolbuszowski;9;1,45;0;0;0;t1806
podkarpackie;kroœnieñski;7;0,62;1;0;1;t1807
podkarpackie;le¿ajski;1;0,14;1;0;1;t1808
podkarpackie;lubaczowski;8;1,46;0;0;0;t1809
podkarpackie;³añcucki;20;2,46;2;0;2;t1810
podkarpackie;mielecki;17;1,24;11;0;11;t1811
podkarpackie;ni¿añski;5;0,75;0;0;0;t1812
podkarpackie;przemyski;19;2,57;0;0;0;t1813
podkarpackie;przeworski;3;0,38;3;0;3;t1814
podkarpackie;ropczycko-sêdziszowski;1;0,13;0;0;0;t1815
podkarpackie;rzeszowski;10;0,59;0;0;0;t1816
podkarpackie;sanocki;5;0,53;2;0;2;t1817
podkarpackie;stalowowolski;6;0,57;1;1;0;t1818
podkarpackie;strzy¿owski;34;5,55;2;2;0;t1819
podkarpackie;tarnobrzeski;8;1,51;0;0;0;t1820
podkarpackie;leski;2;0,76;0;0;0;t1821
podkarpackie;Krosno;5;1,08;0;0;0;t1861
podkarpackie;Przemyœl;11;1,82;0;0;0;t1862
podkarpackie;Rzeszów;28;1,42;3;0;3;t1863
podkarpackie;Tarnobrzeg;18;3,86;0;0;0;t1864
podlaskie;augustowski;19;3,28;1;0;1;t2001
podlaskie;bia³ostocki;39;2,59;1;1;0;t2002
podlaskie;bielski;5;0,92;0;0;0;t2003
podlaskie;grajewski;8;1,7;1;0;1;t2004
podlaskie;hajnowski;21;4,97;0;0;0;t2005
podlaskie;kolneñski;4;1,05;1;0;1;t2006
podlaskie;³om¿yñski;6;1,18;1;0;1;t2007
podlaskie;moniecki;7;1,74;0;0;0;t2008
podlaskie;sejneñski;5;2,52;0;0;0;t2009
podlaskie;siemiatycki;6;1,37;5;0;5;t2010
podlaskie;sokólski;21;3,17;1;0;1;t2011
podlaskie;suwalski;7;1,97;1;0;1;t2012
podlaskie;wysokomazowiecki;10;1,77;1;0;1;t2013
podlaskie;zambrowski;12;2,77;1;0;1;t2014
podlaskie;Bia³ystok;93;3,13;5;2;3;t2061
podlaskie;£om¿a;12;1,91;2;0;2;t2062
podlaskie;Suwa³ki;12;1,72;3;0;3;t2063
pomorskie;bytowski;15;1,9;2;0;2;t2201
pomorskie;chojnicki;28;2,87;1;0;1;t2202
pomorskie;cz³uchowski;17;3,04;0;0;0;t2203
pomorskie;gdañski;42;3,52;3;1;2;t2204
pomorskie;kartuski;36;2,56;2;0;2;t2205
pomorskie;koœcierski;18;2,47;0;0;0;t2206
pomorskie;kwidzyñski;28;3,37;2;0;2;t2207
pomorskie;lêborski;17;2,57;2;1;1;t2208
pomorskie;malborski;20;3,15;3;2;1;t2209
pomorskie;nowodworski;18;5,07;0;0;0;t2210
pomorskie;pucki;50;5,74;2;0;2;t2211
pomorskie;s³upski;56;5,67;3;0;3;t2212
pomorskie;starogardzki;46;3,59;0;0;0;t2213
pomorskie;tczewski;78;6,75;6;0;6;t2214
pomorskie;wejherowski;104;4,75;0;0;0;t2215
pomorskie;sztumski;25;6,08;1;1;0;t2216
pomorskie;Gdañsk;181;3,84;10;2;8;t2261
pomorskie;Gdynia;106;4,31;6;1;5;t2262
pomorskie;S³upsk;71;7,86;1;0;1;t2263
pomorskie;Sopot;13;3,66;1;0;1;t2264
œl¹skie;bêdziñski;71;4,8;0;0;0;t2401
œl¹skie;bielski;52;3,13;1;0;1;t2402
œl¹skie;cieszyñski;43;2,42;1;0;1;t2403
œl¹skie;czêstochowski;43;3,2;2;0;2;t2404
œl¹skie;gliwicki;30;2,6;1;0;1;t2405
œl¹skie;k³obucki;12;1,42;1;0;1;t2406
œl¹skie;lubliniecki;17;2,23;3;0;3;t2407
œl¹skie;miko³owski;29;2,92;4;0;4;t2408
œl¹skie;myszkowski;16;2,26;0;0;0;t2409
œl¹skie;pszczyñski;25;2,24;0;0;0;t2410
œl¹skie;raciborski;19;1,76;0;0;0;t2411
œl¹skie;rybnicki;36;4,6;0;0;0;t2412
œl¹skie;tarnogórski;37;2,63;1;0;1;t2413
œl¹skie;bieruñsko-lêdziñski;11;1,84;2;0;2;t2414
œl¹skie;wodzis³awski;34;2,17;2;0;2;t2415
œl¹skie;zawierciañski;24;2,05;1;0;1;t2416
œl¹skie;¿ywiecki;43;2,82;1;0;1;t2417
œl¹skie;Bielsko-Bia³a;65;3,82;0;0;0;t2461
œl¹skie;Bytom;24;1,46;2;0;2;t2462
œl¹skie;Chorzów;35;3,26;0;0;0;t2463
œl¹skie;Czêstochowa;93;4,24;3;0;3;t2464
œl¹skie;D¹browa Górnicza;32;2,69;1;0;1;t2465
œl¹skie;Gliwice;55;3,09;5;0;5;t2466
œl¹skie;Jastrzêbie-Zdrój;11;1,24;0;0;0;t2467
œl¹skie;Jaworzno;25;2,75;0;0;0;t2468
œl¹skie;Katowice;127;4,35;10;0;10;t2469
œl¹skie;Mys³owice;18;2,41;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;14;2,55;1;0;1;t2471
œl¹skie;Ruda Œl¹ska;53;3,87;2;0;2;t2472
œl¹skie;Rybnik;26;1,89;0;0;0;t2473
œl¹skie;Siemianowice Œl¹skie;14;2,1;1;0;1;t2474
œl¹skie;Sosnowiec;46;2,31;1;0;1;t2475
œl¹skie;Œwiêtoch³owice;16;3,24;0;0;0;t2476
œl¹skie;Tychy;48;3,77;5;0;5;t2477
œl¹skie;Zabrze;29;1,69;0;0;0;t2478
œl¹skie;¯ory;10;1,6;0;0;0;t2479
œwiêtokrzyskie;buski;18;2,52;0;0;0;t2601
œwiêtokrzyskie;jêdrzejowski;11;1,29;1;0;1;t2602
œwiêtokrzyskie;kazimierski;3;0,9;0;0;0;t2603
œwiêtokrzyskie;kielecki;27;1,28;2;0;2;t2604
œwiêtokrzyskie;konecki;5;0,63;4;0;4;t2605
œwiêtokrzyskie;opatowski;25;4,82;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;24;2,21;2;0;2;t2607
œwiêtokrzyskie;piñczowski;7;1,81;0;0;0;t2608
œwiêtokrzyskie;sandomierski;8;1,04;5;0;5;t2609
œwiêtokrzyskie;skar¿yski;7;0,95;0;0;0;t2610
œwiêtokrzyskie;starachowicki;34;3,81;4;3;1;t2611
œwiêtokrzyskie;staszowski;14;1,96;1;0;1;t2612
œwiêtokrzyskie;w³oszczowski;3;0,67;0;0;0;t2613
œwiêtokrzyskie;Kielce;23;1,18;3;0;3;t2661
warmiñsko-mazurskie;bartoszycki;44;7,73;0;0;0;t2801
warmiñsko-mazurskie;braniewski;20;4,89;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;15;2,31;1;0;1;t2803
warmiñsko-mazurskie;elbl¹ski;24;4,21;0;0;0;t2804
warmiñsko-mazurskie;e³cki;18;1,96;2;0;2;t2805
warmiñsko-mazurskie;gi¿ycki;13;2,3;1;0;1;t2806
warmiñsko-mazurskie;i³awski;70;7,54;2;0;2;t2807
warmiñsko-mazurskie;kêtrzyñski;37;5,96;0;0;0;t2808
warmiñsko-mazurskie;lidzbarski;18;4,39;2;0;2;t2809
warmiñsko-mazurskie;mr¹gowski;25;5,03;1;0;1;t2810
warmiñsko-mazurskie;nidzicki;6;1,83;0;0;0;t2811
warmiñsko-mazurskie;nowomiejski;17;3,88;0;0;0;t2812
warmiñsko-mazurskie;olecki;14;4,11;0;0;0;t2813
warmiñsko-mazurskie;olsztyñski;105;8,25;3;0;3;t2814
warmiñsko-mazurskie;ostródzki;31;2,98;1;0;1;t2815
warmiñsko-mazurskie;piski;12;2,14;1;0;1;t2816
warmiñsko-mazurskie;szczycieñski;39;5,63;0;0;0;t2817
warmiñsko-mazurskie;go³dapski;16;6,01;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;17;7,54;0;0;0;t2819
warmiñsko-mazurskie;Elbl¹g;81;6,8;0;0;0;t2861
warmiñsko-mazurskie;Olsztyn;140;8,15;4;0;4;t2862
wielkopolskie;chodzieski;15;3,19;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;38;4,37;1;0;1;t3002
wielkopolskie;gnieŸnieñski;71;4,88;2;2;0;t3003
wielkopolskie;gostyñski;21;2,77;1;1;0;t3004
wielkopolskie;grodziski;11;2,12;0;0;0;t3005
wielkopolskie;jarociñski;22;3,08;1;1;0;t3006
wielkopolskie;kaliski;5;0,6;0;0;0;t3007
wielkopolskie;kêpiñski;12;2,13;2;1;1;t3008
wielkopolskie;kolski;13;1,5;0;0;0;t3009
wielkopolskie;koniñski;37;2,85;0;0;0;t3010
wielkopolskie;koœciañski;46;5,81;1;0;1;t3011
wielkopolskie;krotoszyñski;21;2,72;0;0;0;t3012
wielkopolskie;leszczyñski;19;3,3;2;2;0;t3013
wielkopolskie;miêdzychodzki;16;4,36;0;0;0;t3014
wielkopolskie;nowotomyski;21;2,78;0;0;0;t3015
wielkopolskie;obornicki;24;4,01;0;0;0;t3016
wielkopolskie;ostrowski;31;1,92;4;0;4;t3017
wielkopolskie;ostrzeszowski;11;1,98;2;0;2;t3018
wielkopolskie;pilski;63;4,63;1;0;1;t3019
wielkopolskie;pleszewski;8;1,27;0;0;0;t3020
wielkopolskie;poznañski;202;5,01;5;5;0;t3021
wielkopolskie;rawicki;14;2,32;0;0;0;t3022
wielkopolskie;s³upecki;23;3,9;0;0;0;t3023
wielkopolskie;szamotulski;28;3,05;0;0;0;t3024
wielkopolskie;œredzki;26;4,4;2;1;1;t3025
wielkopolskie;œremski;18;2,93;1;0;1;t3026
wielkopolskie;turecki;22;2,62;0;0;0;t3027
wielkopolskie;w¹growiecki;13;1,85;0;0;0;t3028
wielkopolskie;wolsztyñski;8;1,39;1;0;1;t3029
wielkopolskie;wrzesiñski;42;5,38;4;3;1;t3030
wielkopolskie;z³otowski;36;5,2;1;0;1;t3031
wielkopolskie;Kalisz;10;1;2;0;2;t3061
wielkopolskie;Konin;17;2,32;0;0;0;t3062
wielkopolskie;Leszno;25;3,95;2;2;0;t3063
wielkopolskie;Poznañ;206;3,86;9;8;1;t3064
zachodniopomorskie;bia³ogardzki;59;12,44;1;0;1;t3201
zachodniopomorskie;choszczeñski;58;12,07;0;0;0;t3202
zachodniopomorskie;drawski;13;2,29;1;0;1;t3203
zachodniopomorskie;goleniowski;73;8,86;0;0;0;t3204
zachodniopomorskie;gryficki;23;3,83;1;0;1;t3205
zachodniopomorskie;gryfiñski;38;4,66;0;0;0;t3206
zachodniopomorskie;kamieñski;23;4,91;0;0;0;t3207
zachodniopomorskie;ko³obrzeski;21;2,64;1;0;1;t3208
zachodniopomorskie;koszaliñski;15;2,26;1;0;1;t3209
zachodniopomorskie;myœliborski;23;3,52;0;0;0;t3210
zachodniopomorskie;policki;54;6,65;0;0;0;t3211
zachodniopomorskie;pyrzycki;23;5,86;0;0;0;t3212
zachodniopomorskie;s³awieñski;23;4,11;1;0;1;t3213
zachodniopomorskie;stargardzki;125;10,4;1;0;1;t3214
zachodniopomorskie;szczecinecki;39;5,04;3;0;3;t3215
zachodniopomorskie;œwidwiñski;16;3,44;0;0;0;t3216
zachodniopomorskie;wa³ecki;9;1,7;1;0;1;t3217
zachodniopomorskie;³obeski;10;2,74;1;0;1;t3218
zachodniopomorskie;Koszalin;38;3,56;3;0;3;t3261
zachodniopomorskie;Szczecin;281;7,01;1;0;1;t3262
zachodniopomorskie;Œwinoujœcie;10;2,45;4;0;4;t3263
