Województwo;Powiat/Miasto;Liczba przypadków;Liczba na 10 tys. mieszkañców;Zgony;Zgony w wyniku COVID bez chorób wspó³istniej¹cych;Zgony w wyniku COVID i chorób wspó³istniej¹cych;TERYT
lubelskie;Zamoœæ;27;4,27;2;0;2;t0664
lubuskie;gorzowski;36;5;0;0;0;t0801
lubuskie;kroœnieñski;17;3,11;0;0;0;t0802
lubuskie;miêdzyrzecki;17;2,96;9;5;4;t0803
lubuskie;nowosolski;14;1,63;1;1;0;t0804
lubuskie;s³ubicki;36;7,68;0;0;0;t0805
lubuskie;strzelecko-drezdenecki;7;1,43;0;0;0;t0806
lubuskie;sulêciñski;11;3,13;0;0;0;t0807
lubuskie;œwiebodziñski;31;5,57;0;0;0;t0808
lubuskie;zielonogórski;11;1,45;5;4;1;t0809
lubuskie;¿agañski;17;2,16;1;1;0;t0810
lubuskie;¿arski;18;1,88;1;0;1;t0811
lubuskie;wschowski;3;0,77;0;0;0;t0812
lubuskie;Gorzów Wielkopolski;68;5,51;0;0;0;t0861
lubuskie;Zielona Góra;37;2,62;12;11;1;t0862
³ódzkie;be³chatowski;31;2,75;3;2;1;t1001
³ódzkie;kutnowski;26;2,7;1;1;0;t1002
³ódzkie;³aski;19;3,82;0;0;0;t1003
³ódzkie;³êczycki;24;4,84;3;3;0;t1004
³ódzkie;³owicki;10;1,28;0;0;0;t1005
³ódzkie;³ódzki wschodni;39;5,39;1;0;1;t1006
³ódzkie;opoczyñski;7;0,92;5;5;0;t1007
³ódzkie;pabianicki;69;5,79;2;0;2;t1008
³ódzkie;pajêczañski;5;0,98;0;0;0;t1009
³ódzkie;piotrkowski;22;2,41;1;1;0;t1010
³ódzkie;poddêbicki;24;5,85;2;1;1;t1011
³ódzkie;radomszczañski;25;2,23;3;0;3;t1012
³ódzkie;rawski;9;1,86;0;0;0;t1013
³ódzkie;sieradzki;30;2,56;3;0;3;t1014
³ódzkie;skierniewicki;13;3,41;1;1;0;t1015
³ódzkie;tomaszowski;25;2,15;2;2;0;t1016
³ódzkie;wieluñski;23;3,02;0;0;0;t1017
³ódzkie;wieruszowski;13;3,09;0;0;0;t1018
³ódzkie;zduñskowolski;18;2,72;3;2;1;t1019
³ódzkie;zgierski;99;5,96;5;0;5;t1020
³ódzkie;brzeziñski;16;5,2;0;0;0;t1021
³ódzkie;£ódŸ;339;5,01;30;0;30;t1061
³ódzkie;Piotrków Trybunalski;31;4,26;1;1;0;t1062
³ódzkie;Skierniewice;26;5,42;2;2;0;t1063
ma³opolskie;bocheñski;21;1,96;3;3;0;t1201
ma³opolskie;brzeski;7;0,75;1;0;1;t1202
ma³opolskie;chrzanowski;24;1,93;0;0;0;t1203
ma³opolskie;d¹browski;13;2,2;0;0;0;t1204
ma³opolskie;gorlicki;14;1,29;0;0;0;t1205
ma³opolskie;krakowski;64;2,28;2;1;1;t1206
ma³opolskie;limanowski;5;0,38;1;1;0;t1207
ma³opolskie;miechowski;2;0,41;0;0;0;t1208
ma³opolskie;myœlenicki;21;1,64;0;0;0;t1209
ma³opolskie;nowos¹decki;23;1,06;1;1;0;t1210
ma³opolskie;nowotarski;6;0,31;1;0;1;t1211
ma³opolskie;olkuski;15;1,35;0;0;0;t1212
ma³opolskie;oœwiêcimski;25;1,63;0;0;0;t1213
ma³opolskie;proszowicki;1;0,23;2;0;2;t1214
ma³opolskie;suski;10;1,19;0;0;0;t1215
ma³opolskie;tarnowski;14;0,69;1;0;1;t1216
ma³opolskie;tatrzañski;3;0,44;1;1;0;t1217
ma³opolskie;wadowicki;45;2,81;0;0;0;t1218
ma³opolskie;wielicki;18;1,38;0;0;0;t1219
ma³opolskie;Kraków;190;2,43;10;10;0;t1261
ma³opolskie;Nowy S¹cz;8;0,96;1;1;0;t1262
ma³opolskie;Tarnów;9;0,83;1;0;1;t1263
mazowieckie;bia³obrzeski;8;2,4;0;0;0;t1401
mazowieckie;ciechanowski;25;2,8;1;0;1;t1402
mazowieckie;garwoliñski;8;0,73;2;0;2;t1403
mazowieckie;gostyniñski;13;2,9;0;0;0;t1404
mazowieckie;grodziski;37;3,83;0;0;0;t1405
mazowieckie;grójecki;19;1,94;5;5;0;t1406
mazowieckie;kozienicki;30;5,02;2;0;2;t1407
mazowieckie;legionowski;32;2,68;0;0;0;t1408
mazowieckie;lipski;7;2,07;0;0;0;t1409
mazowieckie;³osicki;5;1,63;1;0;1;t1410
mazowieckie;makowski;10;2,24;1;0;1;t1411
mazowieckie;miñski;37;2,39;1;0;1;t1412
mazowieckie;m³awski;15;2,07;1;0;1;t1413
mazowieckie;nowodworski;25;3,15;1;0;1;t1414
mazowieckie;ostro³êcki;9;1,02;0;0;0;t1415
mazowieckie;ostrowski;18;2,5;3;2;1;t1416
mazowieckie;otwocki;10;0,8;0;0;0;t1417
mazowieckie;piaseczyñski;85;4,49;1;1;0;t1418
mazowieckie;p³ocki;20;1,8;3;3;0;t1419
mazowieckie;p³oñski;2;0,23;0;0;0;t1420
mazowieckie;pruszkowski;68;4,09;0;0;0;t1421
mazowieckie;przasnyski;30;5,73;0;0;0;t1422
mazowieckie;przysuski;7;1,69;1;0;1;t1423
mazowieckie;pu³tuski;4;0,77;2;0;2;t1424
mazowieckie;radomski;38;2,5;0;0;0;t1425
mazowieckie;siedlecki;10;1,23;0;0;0;t1426
mazowieckie;sierpecki;5;0,97;0;0;0;t1427
mazowieckie;sochaczewski;11;1,29;2;0;2;t1428
mazowieckie;soko³owski;9;1,68;2;0;2;t1429
mazowieckie;szyd³owiecki;9;2,28;0;0;0;t1430
mazowieckie;warszawski zachodni;49;4,1;1;1;0;t1432
mazowieckie;wêgrowski;8;1,22;2;0;2;t1433
mazowieckie;wo³omiñski;85;3,38;1;0;1;t1434
mazowieckie;wyszkowski;13;1,75;0;0;0;t1435
mazowieckie;zwoleñski;6;1,67;1;0;1;t1436
mazowieckie;¿uromiñski;11;2,87;1;1;0;t1437
mazowieckie;¿yrardowski;20;2,64;2;1;1;t1438
mazowieckie;Ostro³êka;15;2,89;1;1;0;t1461
mazowieckie;P³ock;16;1,34;4;2;2;t1462
mazowieckie;Radom;50;2,37;0;0;0;t1463
mazowieckie;Siedlce;19;2,43;0;0;0;t1464
mazowieckie;Warszawa;563;3,14;24;1;23;t1465
opolskie;brzeski;34;3,79;2;0;2;t1601
opolskie;g³ubczycki;17;3,75;3;0;3;t1602
opolskie;kêdzierzyñsko-kozielski;33;3,53;1;0;1;t1603
opolskie;kluczborski;12;1,84;1;0;1;t1604
opolskie;krapkowicki;15;2,36;2;0;2;t1605
opolskie;namys³owski;6;1,41;3;0;3;t1606
opolskie;nyski;18;1,33;6;0;6;t1607
opolskie;oleski;7;1,09;0;0;0;t1608
opolskie;opolski;21;1,7;1;0;1;t1609
opolskie;prudnicki;15;2,72;0;0;0;t1610
opolskie;strzelecki;6;0,81;1;0;1;t1611
opolskie;Opole;63;4,92;0;0;0;t1661
podkarpackie;bieszczadzki;2;0,93;0;0;0;t1801
podkarpackie;brzozowski;6;0,92;1;1;0;t1802
podkarpackie;dêbicki;11;0,81;0;0;0;t1803
podkarpackie;jaros³awski;36;3;3;2;1;t1804
podkarpackie;jasielski;11;0,97;1;0;1;t1805
podkarpackie;kolbuszowski;4;0,64;1;0;1;t1806
podkarpackie;kroœnieñski;5;0,45;1;0;1;t1807
podkarpackie;le¿ajski;7;1,01;2;0;2;t1808
podkarpackie;lubaczowski;17;3,09;2;2;0;t1809
podkarpackie;³añcucki;26;3,2;0;0;0;t1810
podkarpackie;mielecki;14;1,02;1;0;1;t1811
podkarpackie;ni¿añski;13;1,96;0;0;0;t1812
podkarpackie;przemyski;9;1,22;3;0;3;t1813
podkarpackie;przeworski;18;2,3;3;1;2;t1814
podkarpackie;ropczycko-sêdziszowski;3;0,4;0;0;0;t1815
podkarpackie;rzeszowski;21;1,24;1;1;0;t1816
podkarpackie;sanocki;7;0,74;2;0;2;t1817
podkarpackie;stalowowolski;34;3,21;2;1;1;t1818
podkarpackie;strzy¿owski;6;0,98;0;0;0;t1819
podkarpackie;tarnobrzeski;9;1,7;0;0;0;t1820
podkarpackie;leski;3;1,14;0;0;0;t1821
podkarpackie;Krosno;2;0,43;1;0;1;t1861
podkarpackie;Przemyœl;4;0,66;2;0;2;t1862
podkarpackie;Rzeszów;38;1,93;3;1;2;t1863
podkarpackie;Tarnobrzeg;16;3,43;2;0;2;t1864
podlaskie;augustowski;11;1,9;4;4;0;t2001
podlaskie;bia³ostocki;38;2,53;3;1;2;t2002
podlaskie;bielski;12;2,22;0;0;0;t2003
podlaskie;grajewski;12;2,55;3;3;0;t2004
podlaskie;hajnowski;13;3,07;1;1;0;t2005
podlaskie;kolneñski;5;1,32;1;0;1;t2006
podlaskie;³om¿yñski;5;0,98;0;0;0;t2007
podlaskie;moniecki;9;2,24;1;0;1;t2008
podlaskie;sejneñski;1;0,5;1;1;0;t2009
podlaskie;siemiatycki;13;2,96;0;0;0;t2010
podlaskie;sokólski;31;4,68;1;1;0;t2011
podlaskie;suwalski;2;0,56;3;0;3;t2012
podlaskie;wysokomazowiecki;13;2,29;2;2;0;t2013
podlaskie;zambrowski;26;5,99;0;0;0;t2014
podlaskie;Bia³ystok;121;4,07;7;1;6;t2061
podlaskie;£om¿a;35;5,57;1;1;0;t2062
podlaskie;Suwa³ki;23;3,3;1;0;1;t2063
pomorskie;bytowski;11;1,39;0;0;0;t2201
pomorskie;chojnicki;10;1,02;1;0;1;t2202
pomorskie;cz³uchowski;24;4,29;1;1;0;t2203
pomorskie;gdañski;47;3,94;0;0;0;t2204
pomorskie;kartuski;39;2,77;2;0;2;t2205
pomorskie;koœcierski;28;3,85;0;0;0;t2206
pomorskie;kwidzyñski;25;3,01;3;0;3;t2207
pomorskie;lêborski;20;3,03;0;0;0;t2208
pomorskie;malborski;54;8,52;0;0;0;t2209
pomorskie;nowodworski;11;3,1;0;0;0;t2210
pomorskie;pucki;23;2,64;0;0;0;t2211
pomorskie;s³upski;64;6,48;4;1;3;t2212
pomorskie;starogardzki;13;1,01;2;1;1;t2213
pomorskie;tczewski;55;4,76;0;0;0;t2214
pomorskie;wejherowski;68;3,11;3;2;1;t2215
pomorskie;sztumski;9;2,19;3;1;2;t2216
pomorskie;Gdañsk;153;3,24;2;0;2;t2261
pomorskie;Gdynia;124;5,04;1;0;1;t2262
pomorskie;S³upsk;81;8,97;4;0;4;t2263
pomorskie;Sopot;9;2,53;2;0;2;t2264
œl¹skie;bêdziñski;31;2,1;3;0;3;t2401
œl¹skie;bielski;43;2,59;1;0;1;t2402
œl¹skie;cieszyñski;42;2,36;1;0;1;t2403
œl¹skie;czêstochowski;29;2,16;1;0;1;t2404
œl¹skie;gliwicki;27;2,34;3;0;3;t2405
œl¹skie;k³obucki;14;1,66;0;0;0;t2406
œl¹skie;lubliniecki;38;4,98;0;0;0;t2407
œl¹skie;miko³owski;23;2,32;2;0;2;t2408
œl¹skie;myszkowski;17;2,4;1;0;1;t2409
œl¹skie;pszczyñski;30;2,69;0;0;0;t2410
œl¹skie;raciborski;21;1,95;3;1;2;t2411
œl¹skie;rybnicki;23;2,94;3;0;3;t2412
œl¹skie;tarnogórski;93;6,61;2;0;2;t2413
œl¹skie;bieruñsko-lêdziñski;19;3,17;0;0;0;t2414
œl¹skie;wodzis³awski;38;2,42;1;0;1;t2415
œl¹skie;zawierciañski;44;3,76;1;0;1;t2416
œl¹skie;¿ywiecki;19;1,25;1;0;1;t2417
œl¹skie;Bielsko-Bia³a;52;3,05;0;0;0;t2461
œl¹skie;Bytom;59;3,59;3;0;3;t2462
œl¹skie;Chorzów;29;2,7;0;0;0;t2463
œl¹skie;Czêstochowa;45;2,05;0;0;0;t2464
œl¹skie;D¹browa Górnicza;28;2,35;1;0;1;t2465
œl¹skie;Gliwice;69;3,87;2;0;2;t2466
œl¹skie;Jastrzêbie-Zdrój;18;2,04;1;0;1;t2467
œl¹skie;Jaworzno;16;1,76;0;0;0;t2468
œl¹skie;Katowice;83;2,84;1;0;1;t2469
œl¹skie;Mys³owice;13;1,74;0;0;0;t2470
œl¹skie;Piekary Œl¹skie;16;2,92;0;0;0;t2471
œl¹skie;Ruda Œl¹ska;55;4,01;2;0;2;t2472
œl¹skie;Rybnik;80;5,81;5;0;5;t2473
œl¹skie;Siemianowice Œl¹skie;7;1,05;1;0;1;t2474
œl¹skie;Sosnowiec;60;3,02;3;0;3;t2475
œl¹skie;Œwiêtoch³owice;15;3,04;2;0;2;t2476
œl¹skie;Tychy;74;5,81;1;0;1;t2477
œl¹skie;Zabrze;49;2,85;3;1;2;t2478
œl¹skie;¯ory;21;3,35;0;0;0;t2479
œwiêtokrzyskie;buski;1;0,14;1;0;1;t2601
œwiêtokrzyskie;jêdrzejowski;9;1,06;0;0;0;t2602
œwiêtokrzyskie;kazimierski;2;0,6;0;0;0;t2603
œwiêtokrzyskie;kielecki;19;0,9;1;0;1;t2604
œwiêtokrzyskie;konecki;24;3,02;0;0;0;t2605
œwiêtokrzyskie;opatowski;9;1,74;0;0;0;t2606
œwiêtokrzyskie;ostrowiecki;31;2,86;2;0;2;t2607
œwiêtokrzyskie;piñczowski;11;2,84;0;0;0;t2608
œwiêtokrzyskie;sandomierski;30;3,91;0;0;0;t2609
œwiêtokrzyskie;skar¿yski;5;0,68;2;0;2;t2610
œwiêtokrzyskie;starachowicki;3;0,34;2;1;1;t2611
œwiêtokrzyskie;staszowski;6;0,84;1;0;1;t2612
œwiêtokrzyskie;w³oszczowski;3;0,67;0;0;0;t2613
œwiêtokrzyskie;Kielce;28;1,44;2;0;2;t2661
warmiñsko-mazurskie;bartoszycki;21;3,69;1;0;1;t2801
warmiñsko-mazurskie;braniewski;31;7,57;0;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;48;7,39;4;0;4;t2803
warmiñsko-mazurskie;elbl¹ski;61;10,69;0;0;0;t2804
warmiñsko-mazurskie;e³cki;20;2,18;0;0;0;t2805
warmiñsko-mazurskie;gi¿ycki;25;4,43;0;0;0;t2806
warmiñsko-mazurskie;i³awski;44;4,74;1;0;1;t2807
warmiñsko-mazurskie;kêtrzyñski;54;8,7;3;2;1;t2808
warmiñsko-mazurskie;lidzbarski;3;0,73;0;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;35;7,05;1;0;1;t2810
warmiñsko-mazurskie;nidzicki;14;4,27;2;0;2;t2811
warmiñsko-mazurskie;nowomiejski;37;8,45;2;0;2;t2812
warmiñsko-mazurskie;olecki;16;4,7;3;0;3;t2813
warmiñsko-mazurskie;olsztyñski;57;4,48;0;0;0;t2814
warmiñsko-mazurskie;ostródzki;87;8,37;6;0;6;t2815
warmiñsko-mazurskie;piski;16;2,86;2;2;0;t2816
warmiñsko-mazurskie;szczycieñski;13;1,88;2;0;2;t2817
warmiñsko-mazurskie;go³dapski;15;5,63;0;0;0;t2818
warmiñsko-mazurskie;wêgorzewski;4;1,77;1;0;1;t2819
warmiñsko-mazurskie;Elbl¹g;107;8,98;3;1;2;t2861
warmiñsko-mazurskie;Olsztyn;107;6,23;0;0;0;t2862
wielkopolskie;chodzieski;6;1,28;0;0;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;46;5,3;3;0;3;t3002
wielkopolskie;gnieŸnieñski;83;5,71;4;0;4;t3003
wielkopolskie;gostyñski;35;4,61;5;0;5;t3004
wielkopolskie;grodziski;4;0,77;3;1;2;t3005
wielkopolskie;jarociñski;7;0,98;2;2;0;t3006
wielkopolskie;kaliski;13;1,57;3;0;3;t3007
wielkopolskie;kêpiñski;7;1,24;2;0;2;t3008
wielkopolskie;kolski;12;1,39;3;0;3;t3009
wielkopolskie;koniñski;27;2,08;3;0;3;t3010
wielkopolskie;koœciañski;13;1,64;2;2;0;t3011
wielkopolskie;krotoszyñski;9;1,17;3;1;2;t3012
wielkopolskie;leszczyñski;20;3,48;1;0;1;t3013
wielkopolskie;miêdzychodzki;4;1,09;0;0;0;t3014
wielkopolskie;nowotomyski;8;1,06;1;0;1;t3015
wielkopolskie;obornicki;23;3,84;0;0;0;t3016
wielkopolskie;ostrowski;40;2,48;6;3;3;t3017
wielkopolskie;ostrzeszowski;13;2,35;1;1;0;t3018
wielkopolskie;pilski;34;2,5;2;2;0;t3019
wielkopolskie;pleszewski;4;0,64;2;1;1;t3020
wielkopolskie;poznañski;263;6,52;3;0;3;t3021
wielkopolskie;rawicki;17;2,82;2;0;2;t3022
wielkopolskie;s³upecki;13;2,2;0;0;0;t3023
wielkopolskie;szamotulski;72;7,85;0;0;0;t3024
wielkopolskie;œredzki;33;5,59;1;1;0;t3025
wielkopolskie;œremski;35;5,7;2;1;1;t3026
wielkopolskie;turecki;22;2,62;1;0;1;t3027
wielkopolskie;w¹growiecki;17;2,42;2;2;0;t3028
wielkopolskie;wolsztyñski;7;1,22;1;0;1;t3029
wielkopolskie;wrzesiñski;40;5,12;0;0;0;t3030
wielkopolskie;z³otowski;59;8,52;0;0;0;t3031
wielkopolskie;Kalisz;16;1,6;7;0;7;t3061
wielkopolskie;Konin;16;2,19;1;0;1;t3062
wielkopolskie;Leszno;11;1,74;4;0;4;t3063
wielkopolskie;Poznañ;344;6,44;3;0;3;t3064
zachodniopomorskie;bia³ogardzki;7;1,48;2;0;2;t3201
zachodniopomorskie;choszczeñski;34;7,08;0;0;0;t3202
zachodniopomorskie;drawski;59;10,38;2;0;2;t3203
zachodniopomorskie;goleniowski;67;8,13;0;0;0;t3204
zachodniopomorskie;gryficki;34;5,66;1;0;1;t3205
zachodniopomorskie;gryfiñski;59;7,23;0;0;0;t3206
zachodniopomorskie;kamieñski;26;5,55;2;0;2;t3207
zachodniopomorskie;ko³obrzeski;35;4,41;1;0;1;t3208
zachodniopomorskie;koszaliñski;13;1,96;0;0;0;t3209
zachodniopomorskie;myœliborski;28;4,28;0;0;0;t3210
zachodniopomorskie;policki;81;9,97;0;0;0;t3211
zachodniopomorskie;pyrzycki;21;5,35;2;1;1;t3212
zachodniopomorskie;s³awieñski;37;6,61;0;0;0;t3213
zachodniopomorskie;stargardzki;70;5,83;0;0;0;t3214
zachodniopomorskie;szczecinecki;33;4,26;0;0;0;t3215
zachodniopomorskie;œwidwiñski;39;8,38;1;0;1;t3216
zachodniopomorskie;wa³ecki;47;8,88;4;0;4;t3217
zachodniopomorskie;³obeski;33;9,04;2;0;2;t3218
zachodniopomorskie;Koszalin;18;1,68;1;0;1;t3261
zachodniopomorskie;Szczecin;311;7,76;6;0;6;t3262
zachodniopomorskie;Œwinoujœcie;12;2,94;0;0;0;t3263
